gene_id,treated1,treated2,treated3,untreated1,untreated2,untreated3,untreated4
FBgn0000056,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000057,9.50728541960917,9.74448526984826,9.71188705154932,9.71161015592805,9.58642640737348,9.67276029535874,9.7285426961628
FBgn0000061,6.36861860810091,6.29600366824121,6.28726279924876,6.0962566218815,6.22647098582337,6.31247112627686,6.44386317124813
FBgn0000063,9.17522081872384,9.1648701637152,9.10612621652422,9.07495796283521,9.06705491148712,8.86255445926699,8.92196598260663
FBgn0000064,12.9883484127704,13.1758593765305,13.233335110251,12.7642657986062,12.7803791425619,12.9380657375688,12.8772018386986
FBgn0000071,9.50115782830342,9.65027471347201,9.72224872930589,7.51838554376572,7.80036293617506,7.84828149097662,7.90505412606208
FBgn0000075,6.36861860810091,6.29600366824121,6.28726279924876,6.25965324911464,6.38703122112494,6.40174530434021,6.38030419546152
FBgn0000077,8.36033011489774,8.41434099508413,8.4886136871555,8.53913813501953,8.41440045159109,8.30378289908441,8.54856798527388
FBgn0000078,6.68661022597687,6.9096757291602,6.89690495761862,7.07198773047972,6.99353475712059,7.15445938430798,7.28596758338389
FBgn0000079,7.29635814266975,7.84169736624098,7.96713440399824,7.93736341259456,8.02529004102733,8.71874609288921,8.57482522691735
FBgn0000083,12.1846699773949,12.5374029223329,12.5706431839438,12.4617047248901,12.2488305906594,12.4728152228554,12.5921003264412
FBgn0000084,10.4118511785757,10.9134692937941,10.8934645109519,10.7801909764256,10.6429959440844,11.0429148869217,11.0701981943555
FBgn0000092,6.81060933123598,6.7822720974383,6.77905189577188,6.58437700396788,6.58135115122039,6.66514898185364,6.72738795743917
FBgn0000094,7.06161970597439,6.8859861860631,6.87488609982105,6.78334836378917,6.77912765767054,7.0694467001871,6.66164474627356
FBgn0000097,11.7007854158087,11.6479911412717,11.5677938931121,11.46415696089,11.7537927093787,11.7899247195536,11.4963589584798
FBgn0000099,6.36861860810091,6.29600366824121,6.0962566218815,6.25965324911464,6.28034514198054,6.47005525342987,6.29727051885165
FBgn0000100,14.3026702557588,14.6941610978799,14.6149300322977,14.5859205431177,14.6010211233042,14.7327136836481,14.8882683172927
FBgn0000108,7.31010781137563,7.35180089544952,7.35259475453942,6.83726215493986,7.33419522114961,7.46363836290533,7.30107462691669
FBgn0000109,8.15415231431168,7.67660000253381,7.77290756338992,8.3337307572865,7.84725276762761,7.79423687904644,8.06818293518462
FBgn0000114,6.4295842561138,6.37851688912509,6.47743831925393,6.0962566218815,6.5638610769333,6.52748334042927,6.29727051885165
FBgn0000115,9.38340195726711,9.47878466507541,9.59714732128767,9.48079832290008,9.44218739132891,9.34773140764746,9.45299817652263
FBgn0000116,9.69594763838923,10.4124871802002,10.2149937443031,9.07256731843659,8.94937628223741,9.21405055723009,8.99662928558917
FBgn0000117,13.2777349202807,13.6147874458937,13.5981539612469,13.2692908140865,13.2842881859264,13.4206826128727,13.4189125375776
FBgn0000119,9.5267175937636,9.57715773098391,9.52784265355976,9.69168847252946,9.47223358559518,9.67001711792541,9.69396943733667
FBgn0000120,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000121,6.74485208433408,6.58360537370333,6.52212355405447,6.61051146442382,6.70274764609612,6.62342980084119,6.4973170201866
FBgn0000137,6.23258920417082,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000139,9.40196598304374,9.37595118421563,9.42982950223566,9.77849410061677,9.75439359011201,9.60541767864135,9.80393445683922
FBgn0000140,10.1851884190531,10.2010985012511,9.93300284003582,10.2366332462061,10.1065217483725,9.98196269064812,9.82961912209852
FBgn0000142,10.843654769097,10.9703727945138,11.0065553703719,11.0018489278378,11.0729221559147,11.144620056053,10.9016553678073
FBgn0000146,11.0708398566297,10.9703727945138,10.8952874331811,10.598875895007,10.4860114531314,10.4769655325565,10.5507151189982
FBgn0000147,9.24170857638253,9.33796769307652,9.20772969471992,9.04599649456161,8.81165398540967,8.82798619387254,9.04549961414148
FBgn0000150,13.0679614159998,13.447420182654,13.3549148081,13.018212150982,12.749978546926,13.0502050395684,13.2420081905771
FBgn0000152,9.24465726961603,9.41012871758476,9.48944730899189,9.39595122413697,9.09722629137944,9.30574977862099,9.28279145813314
FBgn0000153,6.83515628441312,6.93262718619091,6.9789757421521,6.96352684834059,6.80263511228773,6.92307379682833,7.17298199381091
FBgn0000157,6.0962566218815,6.0962566218815,6.0962566218815,6.25965324911464,6.28034514198054,6.0962566218815,6.0962566218815
FBgn0000158,6.54675636844107,6.58360537370333,6.47743831925393,6.55670240617029,6.5638610769333,6.47005525342987,6.44386317124813
FBgn0000163,9.8481367067972,10.042393176409,9.93300284003582,9.81150408128095,9.97058307145222,10.3462282518728,10.023692166658
FBgn0000166,6.48086693262786,6.75357173791231,6.47743831925393,6.42252880970193,6.59821024579519,6.70387520943556,6.58667187554159
FBgn0000171,12.5217976664073,12.903221230941,12.8012829670351,12.5539723049661,12.5871584715559,13.1276950152575,12.776296696361
FBgn0000173,10.8820710395944,10.7522812416995,10.7395958092594,10.7384472719573,10.5562424468746,10.4971294955139,10.7953610332428
FBgn0000179,6.33221636602781,6.0962566218815,6.36618359373512,6.0962566218815,6.32164180894957,6.31247112627686,6.0962566218815
FBgn0000180,6.95672515042312,7.16648151584142,7.03531947948478,6.97791160950108,6.72929988539341,7.0694467001871,6.96019783075586
FBgn0000181,13.582679957501,13.6632155092117,13.6536605870321,13.6915377368108,13.9422491434204,13.6975803813438,13.8467608232464
FBgn0000182,6.33221636602781,6.49480139437496,6.42660850860903,6.42252880970193,6.38703122112494,6.40174530434021,6.54429835064956
FBgn0000183,11.4651558656471,11.4268548030923,11.4040811743791,11.5083601535497,11.4183298988101,11.4312793844781,11.4213208185314
FBgn0000206,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000210,10.5295731681008,10.9675330481003,10.736547580361,10.5420873494044,10.7205177466189,10.9660780735185,10.63051884489
FBgn0000212,11.6329399634028,11.8432859004323,11.8967137595865,11.6847370966406,11.7203082729884,11.762047456214,11.6247383376892
FBgn0000216,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.29727051885165
FBgn0000221,8.17695082637621,8.34910156963117,8.2950149139312,8.39796079904791,8.34115932516855,8.42354680538211,8.58518699016644
FBgn0000227,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000228,9.6480358153246,9.87404487476975,9.81999357601313,9.73425556336286,9.96897076147107,9.93486041166404,9.8338552894812
FBgn0000229,10.319355677414,9.78611642401021,9.70144940394739,10.1949305205011,10.1639668627094,9.96866255360728,9.91204168780308
FBgn0000233,6.45615898886125,6.29600366824121,6.47743831925393,6.52719073228279,6.67490417652475,6.40174530434021,6.4973170201866
FBgn0000239,11.3792963269997,11.3742478088623,11.2566845649976,11.4510802467108,11.286900813958,11.3721385541659,11.3451152827065
FBgn0000241,6.5666163183308,6.7822720974383,6.36618359373512,6.42252880970193,6.63027261601238,6.52748334042927,6.72738795743917
FBgn0000242,8.20883697269462,8.21479723948594,8.09507590666191,8.1531698523271,8.13940616047466,8.11355425656313,7.99740082526094
FBgn0000244,9.13120899659014,9.09270857391527,9.16245694210053,9.45368583087845,9.43398784957188,9.62255479049605,9.26710968399643
FBgn0000246,8.68949054056598,7.99489966082137,8.01844808470866,8.26621031285312,8.4673909393534,8.04332604979469,7.81460020147879
FBgn0000247,11.1882430342823,11.4729464993394,11.4028010860063,11.4619108044739,11.4218556821356,11.6959408735432,11.4613728556071
FBgn0000250,11.0430718392552,11.1949422896108,11.2517152376532,11.1521303289486,11.3622415063184,11.256974996715,11.2615265158965
FBgn0000251,6.33221636602781,6.37851688912509,6.36618359373512,6.25965324911464,6.32164180894957,6.40174530434021,6.29727051885165
FBgn0000253,13.6276980051412,13.2356341636395,13.2823338495539,13.4554746062912,13.5283544428589,13.1092121042082,13.1116802459458
FBgn0000256,10.842693120929,10.958980036805,10.9620317412759,11.0824641906113,11.4672070596798,11.4927227642224,11.3054456548734
FBgn0000257,9.61894643328325,9.93563740555655,9.8766901128043,9.63982859440875,9.64228284011131,9.88379067650855,9.88577280551259
FBgn0000258,10.8470154848191,9.92588104293609,9.81226089430826,10.5757635419543,10.4145345823318,9.92341295876383,9.82961912209852
FBgn0000259,11.3389758970077,10.8459981688907,10.9294912972904,11.0730724532469,11.4471628193064,10.8896036904724,10.9136596257149
FBgn0000261,10.7420973981108,10.9065662540327,11.046466584258,10.9327716853075,10.9654386389821,11.2368530996802,11.0693043760621
FBgn0000273,11.1252144878065,11.0205529127197,11.0274804750747,10.8792024764733,11.3954984840932,11.3416321650392,11.0275770781007
FBgn0000274,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000276,7.7506636482803,7.35180089544952,7.46223294914772,7.94852782016548,7.38747953066606,7.17449970413982,7.1380026986864
FBgn0000277,7.0705234639433,6.97654674979995,6.85216317056243,7.56554566409951,6.84727923701212,6.92307379682833,6.98197000874625
FBgn0000278,7.13862335704459,7.01813732301859,7.08805840249423,7.50220281704594,7.26496194552267,7.25058242016659,7.28596758338389
FBgn0000279,8.07625209354928,7.82342371172382,7.68164253281382,7.62546572232923,7.69193358354085,7.5490134725428,7.62107506256156
FBgn0000280,6.23258920417082,6.29600366824121,6.0962566218815,6.0962566218815,6.0962566218815,6.31247112627686,6.0962566218815
FBgn0000281,6.28898840584896,6.29600366824121,6.0962566218815,6.32721117889563,6.28034514198054,6.31247112627686,6.0962566218815
FBgn0000283,11.7924470469448,11.8098814822623,11.7106609963488,11.8293776071435,12.1078953512037,11.8386630125775,11.7431725240523
FBgn0000286,8.92139441929717,9.00164226049217,9.09651336837221,9.33773945039703,9.50501137957844,9.52563339384347,9.32579386329808
FBgn0000287,6.0962566218815,6.0962566218815,6.36618359373512,6.0962566218815,6.28034514198054,6.0962566218815,6.29727051885165
FBgn0000289,11.5762661837913,11.8219754842188,11.7091086575116,11.9335297470775,11.8138273388549,11.9348676886667,11.8301126790032
FBgn0000299,15.7566236007992,16.1741399772297,15.9361930410208,15.170051498836,15.2936767120945,15.5251901938775,15.312506169739
FBgn0000303,6.50404766979361,6.29600366824121,6.42660850860903,6.25965324911464,6.41467694236924,6.31247112627686,6.38030419546152
FBgn0000307,11.0464157179708,10.5991529656679,10.6045418627602,10.7182429005174,11.0438404235436,10.8825527569102,10.5811632273654
FBgn0000308,14.2320474326088,13.931459102488,14.0166669471653,13.9771631832323,14.353570706686,13.8045261894668,13.9155711945086
FBgn0000313,7.36974041113889,7.3931599105637,7.41492472299645,7.36303895961629,7.42709319463655,7.37081367347656,7.3593047504391
FBgn0000316,6.36861860810091,6.37851688912509,6.0962566218815,6.49543439274505,6.32164180894957,6.0962566218815,6.29727051885165
FBgn0000317,10.7007585318881,10.6040410628107,10.4166016943725,10.820055353658,10.6283017812307,10.6238343541976,10.4891507140142
FBgn0000318,9.9662870751862,10.1332891122652,10.3166143187002,9.89552334384932,9.95925851899936,9.73705848555088,10.0674579944585
FBgn0000319,13.7284892729102,13.9089656370815,13.7694857644468,13.9509108512253,13.5435968787144,13.8293054378163,13.7662618759593
FBgn0000320,6.0962566218815,6.37851688912509,6.0962566218815,6.3789666129434,6.0962566218815,6.31247112627686,6.29727051885165
FBgn0000326,8.72419571597639,8.709362314175,8.6264704304738,8.50340357763177,8.67288158497182,8.62344817626741,8.48338153251368
FBgn0000330,8.30883666959184,8.40854085603732,8.4376012064295,8.67651185750684,8.30429412020339,8.52720411750891,8.47780383740266
FBgn0000337,6.98671903023579,6.93262718619091,6.93905092670109,6.90311957230124,6.82532756455644,7.0694467001871,7.04393509660385
FBgn0000338,11.0262349410248,11.0467965310236,11.0505610744848,10.4231480205795,10.9626157043435,11.1534307290541,10.8157653761929
FBgn0000339,9.69487646079523,9.2681531781115,9.3354076275064,9.65574434618071,9.39709307732735,9.27342205604106,9.41090677981097
FBgn0000346,7.79096702615426,7.85969847760577,7.98938476644229,7.67541415487567,7.56252154743717,7.52129359673315,7.41437531716971
FBgn0000351,7.18647570631577,7.1137805551142,7.18481162390391,7.05918657407486,6.89931328839835,7.0694467001871,7.1380026986864
FBgn0000352,9.95293628313278,9.97021879745943,9.896927189984,9.86031490487556,9.89021147893894,10.0360855533063,9.82961912209852
FBgn0000355,6.23258920417082,6.0962566218815,6.0962566218815,6.25965324911464,6.28034514198054,6.0962566218815,6.0962566218815
FBgn0000356,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000357,6.45615898886125,6.37851688912509,6.47743831925393,6.32721117889563,6.41467694236924,6.40174530434021,6.44386317124813
FBgn0000358,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.22647098582337,6.0962566218815,6.0962566218815
FBgn0000359,6.23258920417082,6.0962566218815,6.0962566218815,6.25965324911464,6.22647098582337,6.31247112627686,6.0962566218815
FBgn0000360,6.23258920417082,6.29600366824121,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.38030419546152
FBgn0000363,6.45615898886125,6.37851688912509,6.36618359373512,6.32721117889563,6.46368962592186,6.31247112627686,6.4973170201866
FBgn0000370,13.5452422111527,13.3394801742796,13.3434577846363,13.6679702952279,13.5005749433853,13.3617662403911,13.4757843588702
FBgn0000376,10.3075374538232,10.6401812928608,10.4726798327643,10.2196709709466,10.3173451149033,10.5139729463024,10.5222258912343
FBgn0000377,9.92037604902336,10.0567584546716,10.1491483096582,9.88208420456393,9.9113622717402,10.0634403738193,10.0069284797338
FBgn0000382,9.72561794567664,9.68778530017251,9.66322699969644,9.53351472982519,9.88850580328574,9.9775430474074,9.76895226753205
FBgn0000384,9.60987473464689,9.47341308316903,9.46985231994166,9.80296619185231,9.28678129505054,9.491796857328,9.3763075522977
FBgn0000392,10.3616507161487,10.5905585831624,10.4455374107573,10.0049223529007,10.1203750866421,10.0634403738193,10.0069284797338
FBgn0000394,9.34826493119866,9.4517206382092,9.58127626050893,9.64302602953208,9.48135174516977,9.65899119676791,9.68929556484579
FBgn0000395,9.19519464689686,9.07496442710327,9.05407632313694,8.96051211006801,9.58958783447429,9.68639739817592,9.30445667273649
FBgn0000404,11.4300806362842,11.3240919812963,11.3184153617949,11.4305508944356,11.2582578825958,11.2893072328301,11.2056917674444
FBgn0000405,11.5295644053839,11.5870502524942,11.4525193265018,11.2323550750969,10.9774746099916,11.0023016662408,10.8629674311234
FBgn0000406,7.64087975200613,7.62323037103808,7.87389617035149,8.36623531375119,9.08523579171615,9.07050107361262,9.38503710696828
FBgn0000409,11.8652084316884,12.0888998804329,12.1093313108287,12.070704707797,12.1983511377119,11.9872468836948,12.227223484592
FBgn0000411,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000412,11.7007854158087,11.6644392667616,11.5569027893013,11.232882217546,11.5352445115266,11.4748756136194,11.4157079873295
FBgn0000413,11.300297347163,11.5609298478449,11.5337015401789,11.2433847545646,11.3391179905216,11.7867838628342,11.4796446998525
FBgn0000414,11.094452827122,11.1605535280654,11.1599626441215,11.4943621063763,11.2939734337967,11.4093850530999,11.2576093070346
FBgn0000416,14.9888676773914,15.0358010501289,15.0318710694753,15.4029233567914,15.3306988503298,15.4011261191383,15.4163973720408
FBgn0000422,6.63859092721877,6.44167939475158,6.63378378966742,6.49543439274505,6.50678392726226,6.57793912774133,6.4973170201866
FBgn0000426,9.85485708908836,9.62873191634598,9.87297962362423,9.57766904468747,9.83813318892419,9.40845160127352,9.62709498846514
FBgn0000427,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.29727051885165
FBgn0000439,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000442,6.4295842561138,6.29600366824121,6.56243529510096,6.32721117889563,6.44007419643811,6.47005525342987,6.38030419546152
FBgn0000447,9.86345133605628,9.70845838548576,9.77892096863509,9.26037863881487,9.39950266086337,9.28067038974904,9.43910639136182
FBgn0000448,6.5666163183308,6.62224186939091,6.63378378966742,6.52719073228279,6.50678392726226,6.52748334042927,6.62554632258213
FBgn0000449,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000451,6.28898840584896,6.0962566218815,6.28726279924876,6.25965324911464,6.28034514198054,6.0962566218815,6.0962566218815
FBgn0000454,11.1946604737487,11.5628113719575,11.60165629371,11.5018154953395,11.246374159188,11.5523932291437,11.5651497463699
FBgn0000455,9.15652756626121,9.38743579133297,9.34352178192318,9.34957540651253,9.14850916248865,9.58807131068165,9.60242783777221
FBgn0000459,6.50404766979361,6.58360537370333,6.42660850860903,6.3789666129434,6.44007419643811,6.31247112627686,6.58667187554159
FBgn0000463,6.23258920417082,6.29600366824121,6.42660850860903,6.25965324911464,6.0962566218815,6.31247112627686,6.29727051885165
FBgn0000464,10.6701759020927,10.7211344616899,10.625571758783,10.6320621571804,10.7872494513898,10.9163166690188,10.6183379329661
FBgn0000472,11.5370084655402,11.2126330012166,11.3075109422399,10.9295220676017,11.8840805192638,11.632267258743,11.3421591620456
FBgn0000473,6.67107235261415,6.9096757291602,6.82867021388522,6.58437700396788,6.90928281123206,6.80682625538875,6.75767591245282
FBgn0000477,6.0962566218815,6.29600366824121,6.36618359373512,6.25965324911464,6.22647098582337,6.40174530434021,6.38030419546152
FBgn0000479,9.70555213036965,9.97021879745943,9.92943600138925,9.96853141872179,10.1152868069359,10.0841323526502,10.0870785250213
FBgn0000482,9.91211869601952,10.2487579478069,10.2482453783868,10.1653315813891,10.1006484204885,10.2616573311588,10.1994698717498
FBgn0000489,7.79536189443505,7.92068396982928,7.88993634451757,7.81354267841585,7.6743215824003,7.90001265524847,7.82395632466403
FBgn0000490,8.63114168888225,8.66203428582166,8.58050481922916,7.7366101908998,8.17528534187216,8.22004144228551,8.08338748536826
FBgn0000492,6.23258920417082,6.0962566218815,6.0962566218815,6.25965324911464,6.22647098582337,6.0962566218815,6.29727051885165
FBgn0000497,6.23258920417082,6.0962566218815,6.0962566218815,6.55670240617029,6.48584747963724,6.40174530434021,6.0962566218815
FBgn0000499,9.96273904102691,10.1467747073494,10.2164556219262,9.92857805873077,10.0821373925126,10.2652825069017,10.0692528361783
FBgn0000500,6.36861860810091,6.58360537370333,6.59942650044061,6.3789666129434,6.44007419643811,6.31247112627686,6.4973170201866
FBgn0000504,6.85884809014165,6.54149243628758,6.28726279924876,6.61051146442382,6.66043868859665,6.0962566218815,6.38030419546152
FBgn0000520,9.17831228127613,9.71073696964752,9.73458402639215,9.3574112531222,9.26045925131633,9.59387700431458,9.64652501488571
FBgn0000524,10.0235929790353,10.3159117980725,10.1213141541201,9.85068541928316,9.83281928206272,9.93486041166404,9.84858359689889
FBgn0000527,7.68508628681679,7.99489966082137,7.69109724791858,8.10992169760312,7.98483758651443,8.20421995253377,8.19199293834721
FBgn0000529,6.0962566218815,6.0962566218815,6.28726279924876,6.32721117889563,6.22647098582337,6.0962566218815,6.0962566218815
FBgn0000533,6.58564390302677,6.49480139437496,6.63378378966742,6.32721117889563,6.59821024579519,6.47005525342987,6.62554632258213
FBgn0000535,7.91630165904827,8.00287892604069,7.9368329113782,7.99220659233288,8.41930569891464,8.69691442318223,8.37320417315003
FBgn0000536,10.1714380606022,9.9219597639934,9.86739574199756,10.18403912129,9.99455200842079,9.77326732362996,9.82961912209852
FBgn0000541,12.6047242247344,12.1006008578716,11.8921610668888,12.3867553817461,12.645091070455,12.3282505762719,11.9581897464351
FBgn0000542,8.0479981235456,8.18756934042007,8.21131343232043,7.82589536985153,8.20155416548648,8.28147111388968,8.1496477024653
FBgn0000543,9.52188446188082,9.87809977281732,10.039378360111,9.60908874643003,9.60944842948616,9.70527241219948,9.7887352710572
FBgn0000546,10.0463901318465,10.0459980408904,9.89509926287081,9.96853141872179,10.2001075503032,10.295731981007,9.94763435689597
FBgn0000547,9.03367439529167,9.03511507806528,9.17467321362195,8.32133212345273,8.7148290737204,8.9927917163209,8.6506747877685
FBgn0000551,6.0962566218815,6.44167939475158,6.28726279924876,6.25965324911464,6.35642109432956,6.40174530434021,6.0962566218815
FBgn0000552,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000556,17.243101036628,17.5540038093774,17.5898518174863,17.6387753770228,17.6175652622886,17.6253405783749,17.7631696397574
FBgn0000557,7.35679000380349,7.14925703722793,7.3265539812286,7.10928015421071,7.21130894618364,7.19411001415799,7.17298199381091
FBgn0000559,16.5519362582855,16.7915480571229,16.8167308333162,16.7209803955827,16.548844747615,16.7207699025668,16.8277451605954
FBgn0000560,6.0962566218815,6.0962566218815,6.28726279924876,6.0962566218815,6.28034514198054,6.0962566218815,6.0962566218815
FBgn0000562,10.4852403136588,10.6590908506703,10.5523153771755,10.6328620823386,10.737611209773,10.8026224468557,10.5685548350281
FBgn0000564,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000565,9.54945269875282,9.90219024307068,10.0160404339954,8.92106043797633,9.2564681438344,9.2403345218591,9.41375217899125
FBgn0000566,9.85581456526973,10.1024739929286,9.8238442516822,9.93769793413296,9.78774946121242,9.6140120708076,9.86108797859504
FBgn0000567,8.14094079640914,8.10225229199153,7.91360854666524,8.76594022073614,8.84962331358344,9.0746939217394,8.8430513280242
FBgn0000568,11.7145048168579,11.8251138264113,11.7367981563243,11.2132483026172,12.1135365414827,12.3585998508385,11.9269747377264
FBgn0000575,11.0802500069732,10.5467982809487,10.5865906219164,10.3135734566328,10.6221772215124,10.6406582035741,10.2852901520479
FBgn0000576,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000577,6.0962566218815,6.0962566218815,6.0962566218815,6.0962566218815,6.28034514198054,6.0962566218815,6.29727051885165
FBgn0000578,12.2453472084574,12.2843360792719,12.2422547227038,12.4495183046752,12.6233192843053,12.765061260402,12.437353702224
FBgn0000579,13.0897790967538,13.5038174669145,13.4592143704448,12.7988306245948,12.7695869597399,13.0208403840476,12.9961492965395
FBgn0000581,11.681302467047,11.8230223575562,11.6472252768902,11.7339603534385,11.925225436325,12.0540771279822,11.7392465144381
FBgn0000588,8.63114168888225,8.98650323082923,8.73918717941514,8.93697594571611,8.79505557641314,8.93384132954755,9.00045001562722
FBgn0000591,6.0962566218815,6.0962566218815,6.0962566218815,6.25965324911464,6.0962566218815,6.0962566218815,6.0962566218815
FBgn0000592,6.45615898886125,6.0962566218815,6.47743831925393,6.52719073228279,6.32164180894957,6.40174530434021,6.38030419546152
FBgn0000594,6.99646840494556,6.65812036163961,6.75272661753826,6.83726215493986,6.82532756455644,7.09149018954756,7.00315736037734
FBgn0000606,6.0962566218815,6.37851688912509,6.0962566218815,6.25965324911464,6.28034514198054,6.31247112627686,6.0962566218815
FBgn0000611,10.5568221708945,10.438731683413,10.3529393239544,10.7302500989173,10.722904024129,10.5139729463024,10.5986311587929
FBgn0000615,9.09235142192591,9.00540142952247,8.80816707482697,9.36714528991994,8.8969553996434,8.79765044980243,8.90572221065351
FBgn0000617,9.7402244218768,10.0333410720678,9.98374577526419,9.89284561678016,9.54358715086363,9.95748377757883,10.0384300442632
FBgn0000618,8.17047803969125,8.09487901579217,8.28921082457133,7.97600633930022,8.05479645973396,7.78312880876604,8.156802644108
FBgn0000625,6.23258920417082,6.0962566218815,6.28726279924876,6.25965324911464,6.22647098582337,6.0962566218815,6.0962566218815
FBgn0000629,10.0396732132439,10.2796727941014,10.3179762206211,10.3894407973604,10.1646705436823,10.4453804123372,10.3412611306369
FBgn0000630,6.83515628441312,6.86148948510399,6.87488609982105,6.58437700396788,6.86855362907045,7.0694467001871,6.98197000874625
FBgn0000633,7.09669014158369,7.03815735059988,7.18481162390391,6.6590072288956,6.85799748335812,6.86734785843712,6.81417848065744
FBgn0000634,9.11029519615457,9.07496442710327,8.99310149245728,8.95531621875761,8.73436063713066,8.77184963055017,8.62084158643201
FBgn0000635,8.12086469955538,8.25459737090865,8.34612980313093,7.28568488431234,8.04503753233091,8.28147111388968,8.0527936497918
